Year,SiteCode_Plot,LineTransect,SiteCode_Plot_LineTransect,MetersAlongLine,AcceptedSpecies,Comment
2022,berg_B9,NS,berg_B9_NS,9L,Avena sativa,NA
2022,berg_B9,NS,berg_B9_NS,9R,Ornithopus compressus,NA
2022,berg_B9,NS,berg_B9_NS,CL,Briza maxima,NA
2022,berg_B9,NS,berg_B9_NS,CR,Briza maxima,NA
2022,berg_B9,WE,berg_B9_WE,0L,Oxalis sp.,NA
2022,berg_B9,WE,berg_B9_WE,0R,Senecio pterophorus,NA
2022,berg_B9,WE,berg_B9_WE,1L,Briza maxima,NA
2022,berg_B9,WE,berg_B9_WE,1R,Briza maxima,NA
2022,berg_B9,WE,berg_B9_WE,2L,Briza maxima,NA
2022,berg_B9,WE,berg_B9_WE,2R,Briza maxima,NA
2022,berg_B9,WE,berg_B9_WE,3L,Hypochaeris radicata,NA
2022,berg_B9,WE,berg_B9_WE,3R,Briza maxima,NA
2022,berg_B9,WE,berg_B9_WE,4L,Briza maxima,NA
2022,berg_B9,WE,berg_B9_WE,4R,Hypochaeris radicata,NA
2022,berg_B9,WE,berg_B9_WE,5L,Briza maxima,NA
2022,berg_B9,WE,berg_B9_WE,5R,Stoebe plumosa,NA
2022,berg_B9,WE,berg_B9_WE,6L,Oxalis sp.,NA
2022,berg_B9,WE,berg_B9_WE,6R,Stoebe plumosa,NA
2022,berg_B9,WE,berg_B9_WE,7L,Briza maxima,NA
2022,berg_B9,WE,berg_B9_WE,7R,Ornithopus compressus,NA
2022,berg_B9,WE,berg_B9_WE,8L,Polycarpon tetraphyllum,NA
2022,berg_B9,WE,berg_B9_WE,8R,Polycarpon tetraphyllum,NA
2022,berg_B9,WE,berg_B9_WE,9L,Echium plantagineum,NA
2022,berg_B9,WE,berg_B9_WE,9R,Echium plantagineum,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,0L,Commelina benghalensis,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,0R,Rumex cordatus,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,1L,Rumex cordatus,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,1R,Rumex cordatus,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,2L,Rumex cordatus,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,2R,Rumex cordatus,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,3L,Rumex cordatus,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,3R,Rumex cordatus,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,4L,Rumex cordatus,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,4R,Rumex cordatus,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,5L,Commelina benghalensis,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,5R,Commelina benghalensis,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,6L,Commelina benghalensis,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,6R,Verbena brasiliensis,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,7L,Commelina benghalensis,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,7R,Commelina benghalensis,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,8L,Commelina benghalensis,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,8R,Commelina benghalensis,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,9L,Commelina benghalensis,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,9R,Rumex cordatus,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,CL,Commelina benghalensis,NA
2022,berg_Gauge1160263,NS,berg_Gauge1160263_NS,CR,Commelina benghalensis,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,0L,Commelina benghalensis,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,0R,Typha latifolia,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,1L,Typha latifolia,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,1R,Commelina benghalensis,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,2L,Commelina benghalensis,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,2R,Commelina benghalensis,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,3L,Commelina benghalensis,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,3R,Commelina benghalensis,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,4L,Commelina benghalensis,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,4R,Commelina benghalensis,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,5L,Rumex cordatus,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,5R,Commelina benghalensis,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,6L,Rumex cordatus,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,6R,Commelina benghalensis,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,7L,Rumex cordatus,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,7R,Rumex cordatus,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,8L,Rumex cordatus,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,8R,Rumex cordatus,NA
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,9L,NA,unidentified grass
2022,berg_Gauge1160263,WE,berg_Gauge1160263_WE,9R,Rumex cordatus,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,0L,Hypochaeris glabra,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,0R,Hypochaeris glabra,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,1L,Ehrharta longiflora,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,1R,Arctotheca calendula,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,2L,Arctotheca calendula,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,2R,Arctotheca calendula,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,3L,Arctotheca calendula,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,3R,Arctotheca calendula,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,4L,Dimorphotheca pluvialis,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,4R,Arctotheca calendula,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,5L,Cynodon dactylon,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,5R,Cynodon dactylon,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,6L,Arctotheca calendula,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,6R,Dimorphotheca pluvialis,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,7L,Dimorphotheca pluvialis,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,7R,Arctotheca calendula,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,8L,NA,bare ground
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,8R,Arctotheca calendula,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,9L,Arctotheca calendula,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,9R,Dimorphotheca pluvialis,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,CL,Arctotheca calendula,NA
2022,berg_Gauge1160265,NS,berg_Gauge1160265_NS,CR,Arctotheca calendula,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,0L,Cynodon dactylon,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,0R,Dimorphotheca pluvialis,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,1L,Dimorphotheca pluvialis,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,1R,Dimorphotheca pluvialis,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,2L,Dimorphotheca pluvialis,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,2R,Cynodon dactylon,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,3L,Dimorphotheca pluvialis,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,3R,Arctotheca calendula,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,4L,Arctotheca calendula,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,4R,Arctotheca calendula,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,5L,Arctotheca calendula,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,5R,Arctotheca calendula,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,6L,Cynodon dactylon,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,6R,Arctotheca calendula,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,7L,NA,bare ground
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,7R,NA,bare ground
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,8L,Ehrharta longiflora,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,8R,Dimorphotheca pluvialis,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,9L,Geranium purpureum,NA
2022,berg_Gauge1160265,WE,berg_Gauge1160265_WE,9R,Arctotheca calendula,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,0L,Buddleja saligna,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,0R,Zantedeschia aethiopica,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,1L,Ehrharta calycina,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,1R,Oxalis pes-caprae,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,2L,Ehrharta calycina,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,2R,Bromus sp.,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,3L,Ehrharta calycina,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,3R,Ehrharta calycina,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,4L,Oxalis pes-caprae,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,4R,Oxalis pes-caprae,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,5L,Oxalis pes-caprae,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,5R,Galenia africana,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,6L,Oxalis pes-caprae,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,6R,Galenia africana,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,7L,Galenia africana,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,7R,NA,bare ground
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,8L,Bromus sp.,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,8R,Bromus sp.,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,9L,Avena sativa,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,9R,Avena sativa,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,CL,Galenia africana,NA
2022,berg_Gauge1160266,NS,berg_Gauge1160266_NS,CR,Galenia africana,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,0L,Ehrharta calycina,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,0R,Melianthus major,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,1L,NA,bare ground
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,1R,Ehrharta calycina,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,2L,Melianthus major,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,2R,Galenia africana,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,3L,Galenia africana,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,3R,Galenia africana,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,4L,Oxalis pes-caprae,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,4R,Galenia africana,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,5L,Galenia africana,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,5R,Galenia africana,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,6L,Avena sativa,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,6R,Bromus sp.,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,7L,Oxalis pes-caprae,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,7R,Galenia africana,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,8L,Avena sativa,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,8R,Bromus sp.,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,9L,Bromus sp.,NA
2022,berg_Gauge1160266,WE,berg_Gauge1160266_WE,9R,Bromus sp.,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,0L,NA,bare leaf litter
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,0R,NA,bare leaf litter
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,1L,NA,bare leaf litter
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,1R,Pennisetum clandestinum,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,2L,NA,bare leaf litter
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,2R,Oxalis pes-caprae,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,3L,NA,bare leaf litter
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,3R,Basella alba,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,4L,Tropaeolum majus,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,4R,Melia azedarach,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,5L,Tropaeolum majus,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,5R,Pennisetum clandestinum,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,6L,Tropaeolum majus,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,6R,Pennisetum clandestinum,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,7L,Pennisetum clandestinum,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,7R,Pennisetum clandestinum,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,8L,Pennisetum clandestinum,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,8R,Pennisetum clandestinum,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,9L,NA,dead tree
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,9R,Pennisetum clandestinum,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,CL,Tropaeolum majus,NA
2022,berg_Gauge1160295,NS,berg_Gauge1160295_NS,CR,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,0L,Avena sativa,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,0R,Oxalis pes-caprae,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,1L,Oxalis pes-caprae,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,1R,NA,leaf litter
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,2L,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,2R,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,3L,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,3R,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,4L,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,4R,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,5L,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,5R,Pennisetum clandestinum,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,6L,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,6R,Pennisetum clandestinum,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,7L,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,7R,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,8L,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,8R,Tropaeolum majus,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,9L,Pennisetum clandestinum,NA
2022,berg_Gauge1160295,WE,berg_Gauge1160295_WE,9R,Pennisetum clandestinum,NA
2022,eerste_E1,NS,eerste_E1_NS,0L,Plantago major,NA
2022,eerste_E1,NS,eerste_E1_NS,0R,Lolium perenne,NA
2022,eerste_E1,NS,eerste_E1_NS,1L,Lolium perenne,NA
2022,eerste_E1,NS,eerste_E1_NS,1R,Hypochaeris radicata,NA
2022,eerste_E1,NS,eerste_E1_NS,2L,Verbena bonariensis,NA
2022,eerste_E1,NS,eerste_E1_NS,2R,Stellaria media,NA
2022,eerste_E1,NS,eerste_E1_NS,3L,Hirpicium sp.,NA
2022,eerste_E1,NS,eerste_E1_NS,3R,NA,Bare ground
2022,eerste_E1,NS,eerste_E1_NS,4L,Lolium perenne,NA
2022,eerste_E1,NS,eerste_E1_NS,4R,Echium plantagineum,NA
2022,eerste_E1,NS,eerste_E1_NS,5L,Stellaria media,NA
2022,eerste_E1,NS,eerste_E1_NS,5R,Ehrharta calycina,NA
2022,eerste_E1,NS,eerste_E1_NS,6L,Avena sativa,NA
2022,eerste_E1,NS,eerste_E1_NS,6R,Arctotheca sp.,NA
2022,eerste_E1,NS,eerste_E1_NS,7L,Echium vulgare,NA
2022,eerste_E1,NS,eerste_E1_NS,7R,Echium vulgare,NA
2022,eerste_E1,NS,eerste_E1_NS,8L,Ehrharta calycina,NA
2022,eerste_E1,NS,eerste_E1_NS,8R,Echium sp.,NA
2022,eerste_E1,NS,eerste_E1_NS,9L,Lolium perenne,NA
2022,eerste_E1,NS,eerste_E1_NS,9R,Ehrharta calycina,NA
2022,eerste_E1,NS,eerste_E1_NS,CL,Pennisetum clandestinum,NA
2022,eerste_E1,NS,eerste_E1_NS,CR,Senecio pterophorus,NA
2022,eerste_E1,WE,eerste_E1_WE,0L,Lolium perenne,NA
2022,eerste_E1,WE,eerste_E1_WE,0R,Oxalis pes-caprae,NA
2022,eerste_E1,WE,eerste_E1_WE,1L,Avena sativa,NA
2022,eerste_E1,WE,eerste_E1_WE,1R,Solanum nigrum,NA
2022,eerste_E1,WE,eerste_E1_WE,2L,Arctotis sp.,NA
2022,eerste_E1,WE,eerste_E1_WE,2R,Senecio pterophorus,NA
2022,eerste_E1,WE,eerste_E1_WE,3L,Echium plantagineum,NA
2022,eerste_E1,WE,eerste_E1_WE,3R,Lupinus angustifolius,NA
2022,eerste_E1,WE,eerste_E1_WE,4L,Tropaeolum majus,NA
2022,eerste_E1,WE,eerste_E1_WE,4R,Echium plantagineum,NA
2022,eerste_E1,WE,eerste_E1_WE,5L,Oxalis sp.,NA
2022,eerste_E1,WE,eerste_E1_WE,5R,Lolium perenne,NA
2022,eerste_E1,WE,eerste_E1_WE,6L,Solanum nigrum,NA
2022,eerste_E1,WE,eerste_E1_WE,6R,Lolium perenne,NA
2022,eerste_E1,WE,eerste_E1_WE,7L,Lolium perenne,NA
2022,eerste_E1,WE,eerste_E1_WE,7R,Lolium perenne,NA
2022,eerste_E1,WE,eerste_E1_WE,8L,Lolium perenne,NA
2022,eerste_E1,WE,eerste_E1_WE,8R,Lolium perenne,NA
2022,eerste_E1,WE,eerste_E1_WE,9L,Lolium perenne,NA
2022,eerste_E1,WE,eerste_E1_WE,9R,Erodium moschatum,NA
2022,eerste_E2,NS,eerste_E2_NS,0L,Pennisetum clandestinum,NA
2022,eerste_E2,NS,eerste_E2_NS,0R,Pennisetum clandestinum,NA
2022,eerste_E2,NS,eerste_E2_NS,1L,Pennisetum clandestinum,NA
2022,eerste_E2,NS,eerste_E2_NS,1R,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,2L,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,2R,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,3L,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,3R,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,4L,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,4R,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,5L,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,5R,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,6L,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,6R,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,7L,Pennisetum clandestinum,NA
2022,eerste_E2,NS,eerste_E2_NS,7R,Pennisetum clandestinum,NA
2022,eerste_E2,NS,eerste_E2_NS,8L,Pennisetum clandestinum,NA
2022,eerste_E2,NS,eerste_E2_NS,8R,Pennisetum clandestinum,NA
2022,eerste_E2,NS,eerste_E2_NS,9L,Cerastium sp.,NA
2022,eerste_E2,NS,eerste_E2_NS,9R,Sonchus oleraceus,NA
2022,eerste_E2,NS,eerste_E2_NS,CL,Tropaeolum majus,NA
2022,eerste_E2,NS,eerste_E2_NS,CR,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,0L,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,0R,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,1L,Pennisetum clandestinum,NA
2022,eerste_E2,WE,eerste_E2_WE,1R,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,2L,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,2R,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,3L,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,3R,Ricinus communis,NA
2022,eerste_E2,WE,eerste_E2_WE,4L,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,4R,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,5L,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,5R,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,6L,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,6R,Pennisetum clandestinum,NA
2022,eerste_E2,WE,eerste_E2_WE,7L,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,7R,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,8L,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,8R,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,9L,Tropaeolum majus,NA
2022,eerste_E2,WE,eerste_E2_WE,9R,Galium sp.,NA
2022,eerste_E3,NS,eerste_E3_NS,0L,Chasmanthe floribunda,NA
2022,eerste_E3,NS,eerste_E3_NS,0R,Chasmanthe floribunda,NA
2022,eerste_E3,NS,eerste_E3_NS,1L,Chasmanthe floribunda,NA
2022,eerste_E3,NS,eerste_E3_NS,1R,Chasmanthe floribunda,NA
2022,eerste_E3,NS,eerste_E3_NS,2L,Commelina benghalensis,NA
2022,eerste_E3,NS,eerste_E3_NS,2R,Commelina benghalensis,NA
2022,eerste_E3,NS,eerste_E3_NS,3L,Chasmanthe floribunda,NA
2022,eerste_E3,NS,eerste_E3_NS,3R,Chasmanthe floribunda,NA
2022,eerste_E3,NS,eerste_E3_NS,4L,Commelina benghalensis,NA
2022,eerste_E3,NS,eerste_E3_NS,4R,Chasmanthe floribunda,NA
2022,eerste_E3,NS,eerste_E3_NS,5L,Commelina benghalensis,NA
2022,eerste_E3,NS,eerste_E3_NS,5R,Galium sp.,NA
2022,eerste_E3,NS,eerste_E3_NS,6L,Chasmanthe floribunda,NA
2022,eerste_E3,NS,eerste_E3_NS,6R,Vinca major,NA
2022,eerste_E3,NS,eerste_E3_NS,7L,Commelina benghalensis,NA
2022,eerste_E3,NS,eerste_E3_NS,7R,Commelina benghalensis,NA
2022,eerste_E3,NS,eerste_E3_NS,8L,Commelina benghalensis,NA
2022,eerste_E3,NS,eerste_E3_NS,8R,Commelina benghalensis,NA
2022,eerste_E3,NS,eerste_E3_NS,9L,Commelina benghalensis,NA
2022,eerste_E3,NS,eerste_E3_NS,9R,Commelina benghalensis,NA
2022,eerste_E3,NS,eerste_E3_NS,CL,Commelina benghalensis,NA
2022,eerste_E3,NS,eerste_E3_NS,CR,Kiggelaria africana,NA
2022,eerste_E3,WE,eerste_E3_WE,0L,Chasmanthe floribunda,NA
2022,eerste_E3,WE,eerste_E3_WE,0R,Chasmanthe floribunda,NA
2022,eerste_E3,WE,eerste_E3_WE,1L,Chasmanthe floribunda,NA
2022,eerste_E3,WE,eerste_E3_WE,1R,Chasmanthe floribunda,NA
2022,eerste_E3,WE,eerste_E3_WE,2L,Chasmanthe floribunda,NA
2022,eerste_E3,WE,eerste_E3_WE,2R,Chasmanthe floribunda,NA
2022,eerste_E3,WE,eerste_E3_WE,3L,Chasmanthe floribunda,NA
2022,eerste_E3,WE,eerste_E3_WE,3R,Erodium moschatum,NA
2022,eerste_E3,WE,eerste_E3_WE,4L,Chasmanthe floribunda,NA
2022,eerste_E3,WE,eerste_E3_WE,4R,Chasmanthe floribunda,NA
2022,eerste_E3,WE,eerste_E3_WE,5L,Chasmanthe floribunda,NA
2022,eerste_E3,WE,eerste_E3_WE,5R,Commelina benghalensis,NA
2022,eerste_E3,WE,eerste_E3_WE,6L,Commelina benghalensis,NA
2022,eerste_E3,WE,eerste_E3_WE,6R,Commelina benghalensis,NA
2022,eerste_E3,WE,eerste_E3_WE,7L,Commelina benghalensis,NA
2022,eerste_E3,WE,eerste_E3_WE,7R,Sporobolus sp.,NA
2022,eerste_E3,WE,eerste_E3_WE,8L,Commelina benghalensis,NA
2022,eerste_E3,WE,eerste_E3_WE,8R,Galium sp.,NA
2022,eerste_E3,WE,eerste_E3_WE,9L,Commelina benghalensis,NA
2022,eerste_E3,WE,eerste_E3_WE,9R,Commelina benghalensis,NA
2022,eerste_E4,NS,eerste_E4_NS,0L,Pteridium aquilinum,NA
2022,eerste_E4,NS,eerste_E4_NS,0R,Restio eleocharis,NA
2022,eerste_E4,NS,eerste_E4_NS,1L,Pteridium aquilinum,NA
2022,eerste_E4,NS,eerste_E4_NS,1R,Restio eleocharis,NA
2022,eerste_E4,NS,eerste_E4_NS,2L,Restio subverticellatus,NA
2022,eerste_E4,NS,eerste_E4_NS,2R,Pteridium aquilinum,NA
2022,eerste_E4,NS,eerste_E4_NS,3L,Halleria lucida,NA
2022,eerste_E4,NS,eerste_E4_NS,3R,Pteridium aquilinum,NA
